Amount, BHeap Insert, BHeap Pop, PQueue Insert, PQueue Pop
4.118e+06, 1.11053, 3.14e-06, 0.573231, 7.4e-07
4.119e+06, 1.1109, 1.75e-06, 0.573362, 7.5e-07
4.12e+06, 1.11125, 3.46e-06, 0.573493, 7.6e-07
4.121e+06, 1.11163, 1.56e-06, 0.573622, 7.7e-07
4.122e+06, 1.112, 1.83e-06, 0.573758, 7.8e-07
4.123e+06, 1.11241, 1.09e-06, 0.573894, 7.3e-07
4.124e+06, 1.11264, 2.47e-06, 0.574024, 7.6e-07
4.125e+06, 1.11286, 1e-06, 0.574153, 6.9e-07
4.126e+06, 1.11308, 9.2e-07, 0.574283, 6.6e-07
4.127e+06, 1.1133, 9.9e-07, 0.574395, 6.5e-07
4.128e+06, 1.11354, 8.8e-07, 0.574525, 6.6e-07
4.129e+06, 1.11376, 1.09e-06, 0.574654, 7.3e-07
4.13e+06, 1.11398, 1.09e-06, 0.574802, 7.3e-07
4.131e+06, 1.11421, 1.61e-06, 0.574934, 7.5e-07
4.132e+06, 1.11444, 1.71e-06, 0.575063, 7.6e-07
4.133e+06, 1.11484, 1.69e-06, 0.575189, 7.7e-07
4.134e+06, 1.11513, 1.69e-06, 0.575319, 7.2e-07
4.135e+06, 1.11538, 2.42e-06, 0.575451, 6.9e-07
4.136e+06, 1.11562, 1.21e-06, 0.575579, 7.4e-07
4.137e+06, 1.11584, 9.7e-07, 0.575707, 7.2e-07
4.138e+06, 1.11611, 1.11e-06, 0.575845, 8.5e-07
4.139e+06, 1.11634, 8.7e-07, 0.575973, 7.3e-07
4.14e+06, 1.11655, 1.07e-06, 0.576099, 7.6e-07
4.141e+06, 1.11677, 9.6e-07, 0.57623, 7.1e-07
4.142e+06, 1.11706, 1.22e-06, 0.576344, 7.2e-07
4.143e+06, 1.11732, 1.29e-06, 0.576472, 7e-07
4.144e+06, 1.11759, 2.1e-06, 0.576598, 7.7e-07
4.145e+06, 1.11786, 1.07e-06, 0.576735, 7.7e-07
4.146e+06, 1.11813, 1.25e-06, 0.576865, 7.6e-07
4.147e+06, 1.11841, 1.22e-06, 0.576991, 7.3e-07
4.148e+06, 1.11867, 1.18e-06, 0.577121, 7.8e-07
4.149e+06, 1.11893, 1.08e-06, 0.577252, 7.4e-07
4.15e+06, 1.11915, 2.47e-06, 0.577382, 7.4e-07
4.151e+06, 1.1194, 1.04e-06, 0.577508, 8.1e-07
4.152e+06, 1.11964, 4.9e-06, 0.577647, 3.56e-06
4.153e+06, 1.11992, 2.41e-06, 0.577785, 7.3e-07
4.154e+06, 1.12023, 1.56e-06, 0.57793, 7.8e-07
4.155e+06, 1.12062, 4.56e-06, 0.57806, 7.7e-07
4.156e+06, 1.12087, 9.4e-07, 0.578189, 7.5e-07
4.157e+06, 1.12112, 1.03e-06, 0.578302, 7.4e-07
4.158e+06, 1.12136, 1.01e-06, 0.578429, 8.3e-07
4.159e+06, 1.12165, 2.45e-06, 0.578566, 8e-07
4.16e+06, 1.12195, 1.21e-06, 0.578693, 7.1e-07
4.161e+06, 1.12222, 1.21e-06, 0.578822, 7.3e-07
4.162e+06, 1.1225, 3.2e-06, 0.578951, 7.9e-07
4.163e+06, 1.12276, 1.09e-06, 0.579081, 7.4e-07
4.164e+06, 1.12301, 2.27e-06, 0.57921, 6.7e-07
4.165e+06, 1.12326, 1.12e-06, 0.579343, 7e-07
4.166e+06, 1.12351, 1.05e-06, 0.579472, 1.35e-06
4.167e+06, 1.12377, 9.8e-07, 0.579736, 1.11e-06
4.168e+06, 1.12402, 9.7e-07, 0.579977, 1.22e-06
4.169e+06, 1.12427, 1.04e-06, 0.580144, 8e-07
4.17e+06, 1.12458, 1.25e-06, 0.580276, 8.1e-07
4.171e+06, 1.12483, 1.09e-06, 0.580407, 8.1e-07
4.172e+06, 1.12528, 1.9e-06, 0.580568, 1.2e-06
4.173e+06, 1.12559, 2.13e-06, 0.580724, 7.7e-07
4.174e+06, 1.12588, 5.46e-06, 0.580854, 7e-07
4.175e+06, 1.12617, 1.26e-06, 0.580984, 7.5e-07
4.176e+06, 1.12646, 2.82e-06, 0.581117, 9.3e-07
4.177e+06, 1.12685, 2.57e-06, 0.581245, 8.1e-07
4.178e+06, 1.12712, 1.21e-06, 0.581392, 8.2e-07
4.179e+06, 1.12742, 2.02e-06, 0.581531, 7.3e-07
4.18e+06, 1.12769, 1.04e-06, 0.581664, 7.3e-07
4.181e+06, 1.12796, 4.58e-06, 0.581791, 7.3e-07
4.182e+06, 1.12828, 1.24e-06, 0.58192, 7.3e-07
4.183e+06, 1.12858, 1.3e-06, 0.582052, 7.5e-07
4.184e+06, 1.12886, 1.15e-06, 0.582181, 6.9e-07
4.185e+06, 1.12917, 1.61e-06, 0.582315, 1.75e-06
4.186e+06, 1.12943, 1.41e-06, 0.582451, 7.1e-07
4.187e+06, 1.1297, 1.47e-06, 0.582564, 7e-07
4.188e+06, 1.12997, 3.24e-06, 0.582692, 8.3e-07
4.189e+06, 1.13041, 1.68e-06, 0.58282, 7.4e-07
4.19e+06, 1.13068, 1.84e-06, 0.582954, 7.1e-07
4.191e+06, 1.13096, 1.22e-06, 0.583082, 7.3e-07
4.192e+06, 1.13124, 1.34e-06, 0.583208, 7.4e-07
4.193e+06, 1.13151, 1.26e-06, 0.583356, 7.2e-07
4.194e+06, 1.13176, 1.13e-06, 0.583489, 8.9e-07
4.195e+06, 1.13207, 2.05e-06, 0.583671, 8.1e-07
4.196e+06, 1.13234, 1.28e-06, 0.583803, 7.6e-07
4.197e+06, 1.13261, 1.17e-06, 0.583938, 7.8e-07
4.198e+06, 1.13289, 1.34e-06, 0.584072, 7.1e-07
4.199e+06, 1.13324, 1.68e-06, 0.584215, 1.62e-06
4.2e+06, 1.13355, 2.3e-06, 0.584421, 9.6e-07
4.201e+06, 1.13395, 3.65e-06, 0.584553, 7.2e-07
4.202e+06, 1.13428, 1.64e-06, 0.58467, 7.5e-07
4.203e+06, 1.13462, 2.02e-06, 0.584809, 6.9e-07
4.204e+06, 1.13498, 2.45e-06, 0.58494, 8.1e-07
4.205e+06, 1.13534, 1.66e-06, 0.58507, 7.3e-07
4.206e+06, 1.13568, 1.45e-06, 0.585223, 7.4e-07
4.207e+06, 1.13603, 1.5e-06, 0.585353, 7.3e-07
4.208e+06, 1.13638, 1.65e-06, 0.585481, 7.7e-07
4.209e+06, 1.1367, 1.56e-06, 0.58561, 7.3e-07
4.21e+06, 1.13708, 2.89e-06, 0.585739, 7.3e-07
4.211e+06, 1.13742, 2.27e-06, 0.585866, 7.4e-07
4.212e+06, 1.13777, 4.83e-06, 0.585994, 8.2e-07
4.213e+06, 1.13811, 5.35e-06, 0.586134, 7.2e-07
4.214e+06, 1.13844, 1.52e-06, 0.586264, 9.5e-07
4.215e+06, 1.13901, 1.6e-06, 0.586392, 7.3e-07
4.216e+06, 1.13935, 1.69e-06, 0.586523, 8.7e-07
4.217e+06, 1.13972, 2.41e-06, 0.586644, 7e-07
4.218e+06, 1.14015, 2.08e-06, 0.586788, 8.2e-07
4.219e+06, 1.14048, 1.8e-06, 0.586916, 9.5e-07
4.22e+06, 1.1411, 2.32e-06, 0.587044, 7.5e-07
4.221e+06, 1.14177, 2.21e-06, 0.587175, 8.2e-07
4.222e+06, 1.14211, 1.53e-06, 0.587303, 7.6e-07
4.223e+06, 1.14249, 1.96e-06, 0.587436, 9.3e-07
4.224e+06, 1.14284, 1.33e-06, 0.587573, 9.7e-07
4.225e+06, 1.14319, 1.81e-06, 0.587703, 7.6e-07
4.226e+06, 1.14353, 1.62e-06, 0.58784, 7.2e-07
4.227e+06, 1.14386, 1.99e-06, 0.587971, 7.5e-07
4.228e+06, 1.14427, 2.45e-06, 0.588099, 7.8e-07
4.229e+06, 1.14462, 1.81e-06, 0.588229, 7.7e-07
4.23e+06, 1.14495, 1.91e-06, 0.588356, 7.7e-07
4.231e+06, 1.14531, 2.19e-06, 0.588481, 1.54e-06
4.232e+06, 1.14563, 1.47e-06, 0.588596, 8.2e-07
4.233e+06, 1.14605, 2.38e-06, 0.588724, 7.6e-07
4.234e+06, 1.1464, 1.45e-06, 0.588851, 7.5e-07
4.235e+06, 1.14674, 1.42e-06, 0.588981, 8.9e-07
4.236e+06, 1.1471, 5.36e-06, 0.589112, 9.9e-07
4.237e+06, 1.14746, 2.71e-06, 0.758068, 1.34e-06
4.238e+06, 1.14781, 1.54e-06, 0.758299, 1.44e-06
4.239e+06, 1.14813, 1.22e-06, 0.758479, 1.4e-06
4.24e+06, 1.14843, 1.51e-06, 0.758635, 8.6e-07
4.241e+06, 1.14882, 4.29e-06, 0.758825, 3.47e-06
4.242e+06, 1.14929, 1.66e-06, 0.758961, 9e-07
4.243e+06, 1.14973, 1.84e-06, 0.759093, 8e-07
4.244e+06, 1.15005, 1.87e-06, 0.759224, 8.3e-07
4.245e+06, 1.15037, 1.24e-06, 0.759355, 8.6e-07
4.246e+06, 1.15073, 3.5e-06, 0.759485, 8.1e-07
4.247e+06, 1.15105, 1.38e-06, 0.759599, 1.04e-06
4.248e+06, 1.15136, 2.34e-06, 0.759729, 7.8e-07
4.249e+06, 1.15171, 2e-06, 0.759893, 8.2e-07
4.25e+06, 1.15203, 1.55e-06, 0.760024, 9.9e-07
4.251e+06, 1.15235, 1.66e-06, 0.760154, 1.05e-06
4.252e+06, 1.15274, 1.36e-06, 0.760286, 9.4e-07
4.253e+06, 1.15305, 1.56e-06, 0.760415, 7.6e-07
4.254e+06, 1.15353, 1.84e-06, 0.760546, 8.4e-07
4.255e+06, 1.15384, 2.2e-06, 0.760675, 8.5e-07
4.256e+06, 1.15419, 1.56e-06, 0.760832, 8.8e-07
4.257e+06, 1.15451, 1.53e-06, 0.761008, 8.4e-07
4.258e+06, 1.15482, 1.58e-06, 0.76114, 8e-07
4.259e+06, 1.15516, 1.74e-06, 0.761266, 7.6e-07
4.26e+06, 1.15548, 1.7e-06, 0.761394, 7.7e-07
4.261e+06, 1.1558, 2.68e-06, 0.761523, 7.8e-07
4.262e+06, 1.15618, 1.78e-06, 0.761655, 8.3e-07
4.263e+06, 1.15649, 1.38e-06, 0.761785, 7.6e-07
4.264e+06, 1.15701, 2.57e-06, 0.761912, 7.6e-07
4.265e+06, 1.15755, 4.9e-06, 0.762042, 8.2e-07
4.266e+06, 1.15796, 4.47e-06, 0.762173, 7.9e-07
4.267e+06, 1.1583, 2.02e-06, 0.762297, 8.2e-07
4.268e+06, 1.15861, 1.45e-06, 0.762427, 7e-07
4.269e+06, 1.15896, 1.9e-06, 0.762555, 7.3e-07
4.27e+06, 1.1593, 2.54e-06, 0.762755, 7.8e-07
4.271e+06, 1.15963, 2.24e-06, 0.762885, 7.9e-07
4.272e+06, 1.16, 1.48e-06, 0.763013, 7.7e-07
4.273e+06, 1.16031, 1.44e-06, 0.763143, 7.6e-07
4.274e+06, 1.16063, 1.33e-06, 0.763277, 7.5e-07
4.275e+06, 1.16099, 1.38e-06, 0.763406, 7.8e-07
4.276e+06, 1.16133, 1.73e-06, 0.763552, 8e-07
4.277e+06, 1.16168, 1.72e-06, 0.763696, 8.1e-07
4.278e+06, 1.16199, 1.49e-06, 0.76381, 7.6e-07
4.279e+06, 1.16234, 1.65e-06, 0.763944, 8.5e-07
4.28e+06, 1.16266, 1.88e-06, 0.764074, 7.8e-07
4.281e+06, 1.16297, 2.64e-06, 0.764205, 7.8e-07
4.282e+06, 1.16333, 1.29e-06, 0.764333, 7.3e-07
4.283e+06, 1.16366, 1.6e-06, 0.764462, 2.68e-06
4.284e+06, 1.16397, 1.48e-06, 0.764624, 7.6e-07
4.285e+06, 1.16431, 1.57e-06, 0.764755, 7.5e-07
4.286e+06, 1.16462, 1.61e-06, 0.764885, 7.1e-07
4.287e+06, 1.16506, 1.79e-06, 0.765018, 7.6e-07
4.288e+06, 1.16541, 2.6e-06, 0.765187, 8.2e-07
4.289e+06, 1.16573, 1.47e-06, 0.765332, 7.8e-07
4.29e+06, 1.16611, 1.52e-06, 0.765465, 7.1e-07
4.291e+06, 1.16645, 1.88e-06, 0.765596, 7.6e-07
4.292e+06, 1.16677, 1.65e-06, 0.765725, 7.1e-07
4.293e+06, 1.16717, 2.25e-06, 0.765837, 7.5e-07
4.294e+06, 1.16751, 1.54e-06, 0.765966, 7.5e-07
4.295e+06, 1.16785, 2.12e-06, 0.766487, 1.1e-06
4.296e+06, 1.16825, 1.58e-06, 0.766668, 1.1e-06
4.297e+06, 1.16858, 1.45e-06, 0.766853, 1.33e-06
4.298e+06, 1.1689, 5.78e-06, 0.767079, 1.22e-06
4.299e+06, 1.16925, 1.58e-06, 0.767263, 1.03e-06
4.3e+06, 1.16958, 1.71e-06, 0.767401, 9e-07
4.301e+06, 1.16991, 1.45e-06, 0.76753, 7.9e-07
4.302e+06, 1.17024, 2.08e-06, 0.767663, 9.6e-07
4.303e+06, 1.17058, 1.35e-06, 0.767795, 7e-07
4.304e+06, 1.17093, 1.76e-06, 0.767922, 8.7e-07
4.305e+06, 1.17126, 1.78e-06, 0.768136, 1.1e-06
4.306e+06, 1.1716, 2.1e-06, 0.768297, 9.5e-07
4.307e+06, 1.17191, 2.08e-06, 0.768431, 8.3e-07
4.308e+06, 1.17223, 1.36e-06, 0.768549, 8.5e-07
4.309e+06, 1.17294, 2.59e-06, 0.768676, 8.6e-07
4.31e+06, 1.17336, 1.84e-06, 0.768806, 8.1e-07
4.311e+06, 1.17368, 1.78e-06, 0.768935, 1.07e-06
4.312e+06, 1.174, 1.7e-06, 0.769073, 8.2e-07
4.313e+06, 1.17435, 1.72e-06, 0.769202, 1.74e-06
4.314e+06, 1.17467, 2.44e-06, 0.769333, 7.5e-07
4.315e+06, 1.175, 2.26e-06, 0.769468, 1.08e-06
4.316e+06, 1.17537, 2.4e-06, 0.769598, 9.7e-07
4.317e+06, 1.17569, 5.98e-06, 0.769726, 1.01e-06
4.318e+06, 1.17603, 4.94e-06, 0.769855, 7.6e-07
4.319e+06, 1.17638, 1.64e-06, 0.769998, 7.7e-07
4.32e+06, 1.17672, 1.66e-06, 0.770128, 8.2e-07
4.321e+06, 1.17706, 1.56e-06, 0.770262, 7.4e-07
4.322e+06, 1.17738, 1.65e-06, 0.770389, 8e-07
4.323e+06, 1.17773, 1.95e-06, 0.770502, 1.4e-06
4.324e+06, 1.17808, 1.52e-06, 0.770633, 8e-07
4.325e+06, 1.17839, 1.36e-06, 0.77077, 7.9e-07
4.326e+06, 1.17871, 1.46e-06, 0.77091, 1.02e-06
4.327e+06, 1.17909, 1.69e-06, 0.771044, 1.11e-06
4.328e+06, 1.17942, 2.27e-06, 0.771174, 7.9e-07
4.329e+06, 1.17975, 1.36e-06, 0.771303, 7.5e-07
4.33e+06, 1.18009, 2.58e-06, 0.771435, 7.2e-07
4.331e+06, 1.18051, 1.4e-06, 0.771565, 7.1e-07
4.332e+06, 1.18083, 1.6e-06, 0.771696, 7.3e-07
4.333e+06, 1.18117, 2.09e-06, 0.771836, 7.6e-07
4.334e+06, 1.18151, 1.35e-06, 0.771965, 7.4e-07
4.335e+06, 1.18184, 2.11e-06, 0.772093, 7.3e-07
4.336e+06, 1.18222, 2.94e-06, 0.772223, 8e-07
4.337e+06, 1.18255, 7.74e-06, 0.772351, 8e-07
4.338e+06, 1.18296, 3.67e-06, 0.772464, 9.3e-07
4.339e+06, 1.18329, 7.31e-06, 0.772592, 7.3e-07
4.34e+06, 1.18366, 1.5e-06, 0.772734, 8.4e-07
4.341e+06, 1.18415, 2.13e-06, 0.772864, 8.2e-07
4.342e+06, 1.18449, 1.55e-06, 0.772993, 9.5e-07
4.343e+06, 1.18485, 1.81e-06, 0.77312, 8.9e-07
4.344e+06, 1.18518, 1.7e-06, 0.773249, 7.2e-07
4.345e+06, 1.1855, 1.97e-06, 0.773376, 7.8e-07
4.346e+06, 1.18585, 1.49e-06, 0.773503, 1.02e-06
4.347e+06, 1.18617, 1.96e-06, 0.773633, 7.3e-07
4.348e+06, 1.18649, 6.42e-06, 0.773771, 7.5e-07
4.349e+06, 1.18696, 2.38e-06, 0.7739, 7.7e-07
4.35e+06, 1.18733, 1.5e-06, 0.774037, 6.8e-07
4.351e+06, 1.18768, 1.56e-06, 0.774165, 7.6e-07
4.352e+06, 1.18814, 2.35e-06, 0.774295, 7.7e-07
4.353e+06, 1.18876, 3.21e-06, 0.774409, 7.7e-07
4.354e+06, 1.18914, 1.45e-06, 0.774555, 8.6e-07
4.355e+06, 1.18954, 2.11e-06, 0.774691, 7.1e-07
4.356e+06, 1.18987, 1.43e-06, 0.774819, 7.7e-07
4.357e+06, 1.1902, 1.58e-06, 0.774947, 7.9e-07
4.358e+06, 1.19054, 1.55e-06, 0.775074, 7.8e-07
4.359e+06, 1.19087, 1.62e-06, 0.7752, 8.8e-07
4.36e+06, 1.19125, 1.75e-06, 0.775327, 7.4e-07
4.361e+06, 1.19163, 2.21e-06, 0.775457, 7.7e-07
4.362e+06, 1.19197, 2.07e-06, 0.775593, 7.6e-07
4.363e+06, 1.1923, 1.42e-06, 0.775721, 7e-07
4.364e+06, 1.19263, 1.74e-06, 0.775849, 8e-07
4.365e+06, 1.19296, 2.29e-06, 0.77598, 7.1e-07
4.366e+06, 1.1933, 2.3e-06, 0.776106, 7.3e-07
4.367e+06, 1.19364, 1.3e-06, 0.776236, 7.5e-07
4.368e+06, 1.19396, 2.69e-06, 0.776349, 7.3e-07
4.369e+06, 1.19431, 1.33e-06, 0.776501, 7.5e-07
4.37e+06, 1.19464, 1.48e-06, 0.77663, 8.2e-07
4.371e+06, 1.19496, 2.47e-06, 0.776758, 8e-07
4.372e+06, 1.19532, 3.02e-06, 0.776888, 7.2e-07
4.373e+06, 1.19563, 2.55e-06, 0.777017, 7.5e-07
4.374e+06, 1.19596, 1.36e-06, 0.777144, 7.8e-07
4.375e+06, 1.1964, 2.86e-06, 0.777275, 7.7e-07
4.376e+06, 1.19675, 1.71e-06, 0.777402, 1.77e-06
4.377e+06, 1.19709, 1.58e-06, 0.777538, 7.6e-07
4.378e+06, 1.19742, 1.64e-06, 0.777667, 8.4e-07
4.379e+06, 1.19774, 3.07e-06, 0.777795, 8.8e-07
4.38e+06, 1.19812, 2.7e-06, 0.777926, 9.6e-07
4.381e+06, 1.19843, 1.51e-06, 0.778056, 7.2e-07
4.382e+06, 1.19876, 1.58e-06, 0.778186, 7.8e-07
4.383e+06, 1.19914, 2.53e-06, 0.778298, 7.2e-07
4.384e+06, 1.19947, 7.44e-06, 0.778437, 7.5e-07
4.385e+06, 1.1998, 1.43e-06, 0.778565, 7.6e-07
4.386e+06, 1.20022, 1.69e-06, 0.778701, 8.2e-07
4.387e+06, 1.20055, 7.02e-06, 0.778837, 7.5e-07
4.388e+06, 1.20088, 5.49e-06, 0.778965, 9.9e-07
4.389e+06, 1.2012, 1.42e-06, 0.779094, 8.2e-07
4.39e+06, 1.20152, 6.7e-06, 0.779224, 1.06e-06
4.391e+06, 1.20187, 1.61e-06, 0.779364, 8.8e-07
4.392e+06, 1.2022, 1.62e-06, 0.779493, 7.5e-07
4.393e+06, 1.20253, 1.34e-06, 0.779621, 7.6e-07
4.394e+06, 1.203, 1.65e-06, 0.779752, 6.9e-07
4.395e+06, 1.20337, 1.87e-06, 0.77988, 6.9e-07
4.396e+06, 1.20395, 2.59e-06, 0.780011, 7.1e-07
4.397e+06, 1.20464, 1.79e-06, 0.78014, 7.1e-07
4.398e+06, 1.20506, 2.62e-06, 0.780265, 1.02e-06
4.399e+06, 1.20543, 1.38e-06, 0.78048, 8.3e-07
4.4e+06, 1.20605, 2.43e-06, 0.780619, 7.7e-07
4.401e+06, 1.20653, 1.75e-06, 0.780748, 7.8e-07
4.402e+06, 1.20694, 1.66e-06, 0.780877, 8.2e-07
4.403e+06, 1.20738, 4.35e-06, 0.78102, 7.8e-07
4.404e+06, 1.20773, 1.42e-06, 0.781158, 7.3e-07
4.405e+06, 1.20807, 1.59e-06, 0.781287, 7.6e-07
4.406e+06, 1.20841, 1.68e-06, 0.781414, 9.1e-07
4.407e+06, 1.20876, 1.79e-06, 0.781544, 8.9e-07
4.408e+06, 1.2091, 1.35e-06, 0.781677, 7.2e-07
4.409e+06, 1.20957, 8.15e-06, 0.781881, 1.01e-06
4.41e+06, 1.20993, 1.49e-06, 0.782049, 8.7e-07
4.411e+06, 1.21029, 1.569e-05, 0.782203, 8.2e-07
4.412e+06, 1.21064, 5.47e-06, 0.78233, 7.8e-07
4.413e+06, 1.211, 1.66e-06, 0.782468, 1.22e-06
4.414e+06, 1.21134, 1.8e-06, 0.782788, 8.5e-07
4.415e+06, 1.21179, 5.22e-06, 0.782932, 7.6e-07
4.416e+06, 1.2122, 1.98e-06, 0.783062, 7.3e-07
4.417e+06, 1.2126, 1.8e-06, 0.783205, 7.6e-07
4.418e+06, 1.21298, 1.56e-06, 0.783334, 8.2e-07
4.419e+06, 1.21342, 1.75e-06, 0.783468, 7.6e-07
4.42e+06, 1.2138, 1.46e-06, 0.783598, 7.5e-07
4.421e+06, 1.21414, 1.76e-06, 0.78373, 7.2e-07
4.422e+06, 1.21445, 1.64e-06, 0.783859, 7.5e-07
4.423e+06, 1.21483, 1.91e-06, 0.783988, 7.1e-07
4.424e+06, 1.21515, 1.57e-06, 0.784125, 7.7e-07
4.425e+06, 1.21548, 1.45e-06, 0.784253, 7.4e-07
4.426e+06, 1.2158, 1.95e-06, 0.78438, 8e-07
4.427e+06, 1.21613, 1.37e-06, 0.784509, 7e-07
4.428e+06, 1.21646, 1.62e-06, 0.784622, 8.2e-07
4.429e+06, 1.21679, 1.39e-06, 0.784753, 7.2e-07
4.43e+06, 1.21712, 2.64e-06, 0.78488, 7.3e-07
4.431e+06, 1.21745, 1.75e-06, 0.785041, 7.5e-07
4.432e+06, 1.21778, 2.37e-06, 0.785172, 7.7e-07
4.433e+06, 1.21811, 1.92e-06, 0.785305, 7.5e-07
4.434e+06, 1.21844, 2.62e-06, 0.78544, 7.5e-07
4.435e+06, 1.21881, 1.44e-06, 0.78557, 7.5e-07
4.436e+06, 1.21934, 2.62e-06, 0.7857, 8.4e-07
4.437e+06, 1.21996, 2.81e-06, 0.785828, 7.5e-07
4.438e+06, 1.22048, 2.05e-06, 0.785968, 7.6e-07
4.439e+06, 1.22081, 1.64e-06, 0.786097, 7.2e-07
4.44e+06, 1.22113, 1.66e-06, 0.786227, 7.9e-07
4.441e+06, 1.22159, 1.61e-06, 0.786364, 7.4e-07
4.442e+06, 1.2219, 6e-06, 0.786491, 7.2e-07
4.443e+06, 1.22224, 2.64e-06, 0.786605, 6.9e-07
4.444e+06, 1.22259, 1.6e-06, 0.786734, 7.3e-07
4.445e+06, 1.2229, 1.37e-06, 0.786879, 7.1e-07
4.446e+06, 1.22328, 1.45e-06, 0.787018, 7.1e-07
4.447e+06, 1.2236, 1.74e-06, 0.787152, 7.7e-07
4.448e+06, 1.22393, 1.69e-06, 0.787285, 7.5e-07
4.449e+06, 1.22441, 3.14e-06, 0.787414, 8e-07
4.45e+06, 1.22487, 1.91e-06, 0.787546, 8e-07
4.451e+06, 1.22521, 3.25e-06, 0.787676, 7.9e-07
4.452e+06, 1.22555, 2.3e-06, 0.787819, 7.2e-07
4.453e+06, 1.22587, 1.56e-06, 0.787946, 7.5e-07
4.454e+06, 1.22621, 1.23e-06, 0.788075, 7.6e-07
4.455e+06, 1.22653, 1.57e-06, 0.788201, 9.5e-07
4.456e+06, 1.22686, 4.45e-06, 0.788333, 7.1e-07
4.457e+06, 1.22732, 2.5e-06, 0.788463, 7.5e-07
4.458e+06, 1.22764, 1.4e-06, 0.788578, 7.1e-07
4.459e+06, 1.22797, 6.79e-06, 0.788709, 7.3e-07
4.46e+06, 1.2283, 1.67e-06, 0.788849, 7.8e-07
4.461e+06, 1.22871, 1.52e-06, 0.788977, 7.9e-07
4.462e+06, 1.22905, 1.58e-06, 0.789114, 9.7e-07
4.463e+06, 1.22949, 2.25e-06, 0.789243, 9.4e-07
4.464e+06, 1.22983, 1.53e-06, 0.78937, 1.03e-06
4.465e+06, 1.23015, 2.82e-06, 0.789499, 9.6e-07
4.466e+06, 1.23048, 4.54e-06, 0.789627, 1.66e-06
4.467e+06, 1.23082, 1.66e-06, 0.789761, 7.3e-07
4.468e+06, 1.23115, 1.75e-06, 0.789891, 7.3e-07
4.469e+06, 1.2315, 1.89e-06, 0.790019, 7.6e-07
4.47e+06, 1.23183, 1.55e-06, 0.790147, 7.3e-07
4.471e+06, 1.23216, 1.73e-06, 0.790276, 7e-07
4.472e+06, 1.23256, 1.57e-06, 0.790406, 7.3e-07
4.473e+06, 1.23291, 1.72e-06, 0.790519, 7.4e-07
4.474e+06, 1.23323, 1.25e-06, 0.790659, 7.8e-07
4.475e+06, 1.23357, 2.27e-06, 0.790785, 8.2e-07
4.476e+06, 1.23395, 2.13e-06, 0.790914, 7.3e-07
4.477e+06, 1.23435, 6.35e-06, 0.791042, 1.13e-06
4.478e+06, 1.23475, 8.36e-06, 0.791169, 9e-07
4.479e+06, 1.23529, 5e-06, 0.7913, 7.2e-07
4.48e+06, 1.23604, 2.34e-06, 0.79143, 7.4e-07
4.481e+06, 1.23659, 1.88e-06, 0.79156, 8.5e-07
4.482e+06, 1.23694, 1.95e-06, 0.791701, 7.7e-07
4.483e+06, 1.23732, 1.62e-06, 0.791836, 8.4e-07
4.484e+06, 1.23766, 1.69e-06, 0.791964, 9.2e-07
4.485e+06, 1.23813, 2.2e-06, 0.792094, 8.7e-07
4.486e+06, 1.23848, 2.33e-06, 0.792224, 7.8e-07
4.487e+06, 1.23881, 2.09e-06, 0.792353, 6.7e-07
4.488e+06, 1.23917, 1.61e-06, 0.792466, 6.8e-07
4.489e+06, 1.23948, 2.06e-06, 0.792603, 7.3e-07
4.49e+06, 1.23985, 1.65e-06, 0.792733, 7.6e-07
4.491e+06, 1.24021, 2.84e-06, 0.79286, 7.2e-07
4.492e+06, 1.24057, 2.74e-06, 0.792987, 7.5e-07
4.493e+06, 1.24093, 2.46e-06, 0.793114, 7.2e-07
4.494e+06, 1.24141, 2.57e-06, 0.793252, 8.4e-07
4.495e+06, 1.24192, 1.9e-06, 0.793389, 9.8e-07
4.496e+06, 1.24243, 3.04e-06, 0.793519, 8e-07
4.497e+06, 1.24296, 2.39e-06, 0.793646, 7.2e-07
4.498e+06, 1.24349, 2.44e-06, 0.793775, 7.7e-07
4.499e+06, 1.24389, 1.78e-06, 0.7939, 8.5e-07
4.5e+06, 1.24426, 2.14e-06, 0.794036, 7.5e-07
4.501e+06, 1.24462, 1.68e-06, 0.794165, 7.3e-07
4.502e+06, 1.24502, 4.01e-06, 0.794314, 1.14e-06
4.503e+06, 1.24535, 1.57e-06, 0.794487, 1.23e-06
4.504e+06, 1.2457, 3.36e-06, 0.794641, 8.4e-07
4.505e+06, 1.24604, 3.51e-06, 0.794772, 8.5e-07
4.506e+06, 1.24645, 2.47e-06, 0.794915, 8.2e-07
4.507e+06, 1.24705, 2.38e-06, 0.795043, 7.7e-07
4.508e+06, 1.24743, 1.41e-06, 0.795173, 8.1e-07
4.509e+06, 1.24777, 1.53e-06, 0.795309, 7.5e-07
4.51e+06, 1.24815, 1.87e-06, 0.795438, 7.6e-07
4.511e+06, 1.24853, 1.8e-06, 0.795566, 7.3e-07
4.512e+06, 1.24885, 1.6e-06, 0.795696, 7.3e-07
4.513e+06, 1.2492, 4.38e-06, 0.795824, 7.2e-07
4.514e+06, 1.24952, 3.13e-06, 0.795954, 7.2e-07
4.515e+06, 1.24985, 1.39e-06, 0.796081, 7.4e-07
4.516e+06, 1.25019, 1.56e-06, 0.796219, 1.24e-06
4.517e+06, 1.25056, 3.54e-06, 0.796348, 7.5e-07
